Company,TypeName,Inches,Ram,Weight,Price,Touchscreen,IPS,ppi,cpu_brand,HDD,SSD,gpu_brand,OS
Lenovo,Notebook,15,4,2.32,125.77789191940735,0,0,146.86047800548656,Intel Core i7,0,0,Intel,Windows
Lenovo,Gaming,15,16,3.31,131.17291247138058,0,1,146.86047800548656,Intel Core i7,0,512,Nvidia,Windows
MSI,Gaming,15,16,1.91,137.0651502067372,0,0,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,15,4,2.07,122.97301006967926,0,0,104.47285665558198,Intel Core i3,500,0,Intel,Windows
Lenovo,2 in 1 Convertible,14,8,1.36,133.839590388225,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,15,6,1.54,125.86296450054317,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,15,8,1.98,126.73612796747108,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Other
Acer,Notebook,15,4,2.1,115.10413435253356,0,0,104.47285665558198,Other Intel Processor,500,0,Intel,Windows
HP,Notebook,15,6,2.18,125.40095212653729,0,1,146.86047800548656,Intel Core i7,1000,0,Nvidia,Windows
Asus,Gaming,15,8,2.591,126.91851039783982,0,1,146.86047800548656,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,15,16,2.09,129.97839186055523,1,0,146.86047800548656,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,15,4,2.23,123.69248574263592,0,0,146.86047800548656,Intel Core i5,0,256,Nvidia,Windows
Dell,Ultrabook,13,8,1.23,129.15159784113894,1,0,282.4239961643972,Intel Core i5,0,256,Intel,Other
Acer,Gaming,17,16,4.2,139.27803759505665,0,1,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,15,8,2.4,125.69193007930546,0,1,146.86047800548656,Intel Core i5,1000,0,Nvidia,Windows
Samsung,2 in 1 Convertible,12,4,1.15,123.13461698966763,1,1,240.37008503093261,Other Intel Processor,0,0,Other,Other
HP,Notebook,15,4,1.86,119.52760697175697,0,0,104.47285665558198,Intel Core i5,500,0,Intel,Windows
Apple,Ultrabook,12,8,0.92,129.81754019202685,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Dell,2 in 1 Convertible,13,8,1.6,130.17618211324339,1,1,169.45439769863833,Intel Core i5,0,256,Intel,Windows
HP,Notebook,15,12,2.21,131.36956920951178,0,1,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,15,4,1.9,116.2800588753785,0,0,104.47285665558198,Intel Core i3,1000,0,AMD,Other
Asus,Gaming,17,16,4.3,137.04678061520323,0,1,129.58277471072344,Intel Core i7,1000,512,Nvidia,Windows
Acer,Notebook,15,4,2.1,112.72364875675089,0,0,104.47285665558198,Other Intel Processor,1000,0,Intel,Other
MSI,Gaming,17,16,2.43,136.48008456773596,0,0,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,15,4,2.3,119.86244876162603,0,0,104.47285665558198,Intel Core i3,0,128,AMD,Windows
Lenovo,Notebook,15,8,2.2,122.58659561297114,0,0,104.47285665558198,Intel Core i7,500,0,Nvidia,Other
Dell,2 in 1 Convertible,15,16,2.0,130.99114177296104,1,0,146.86047800548656,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,13,16,1.2,139.63913104793255,1,0,282.4239961643972,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,15,8,2.2,129.87814118880988,0,0,146.86047800548656,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,15,8,2.36,126.656664368829,0,0,146.86047800548656,Intel Core i5,0,256,AMD,Windows
HP,Notebook,15,8,1.91,121.61211967154033,0,0,104.47285665558198,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,15,4,2.2,113.8366947792264,0,0,104.47285665558198,AMD Processor,500,0,AMD,Windows
Acer,Notebook,17,8,3.3,122.58659561297114,0,0,107.98564559226952,Intel Core i3,1000,0,Nvidia,Windows
Asus,Gaming,15,16,2.2,138.57864610048668,0,0,146.86047800548656,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,12,8,0.92,130.9361964923202,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Asus,Notebook,15,16,2.2,134.61813616022178,0,0,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,17,16,2.43,135.89195738210145,0,1,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,15,8,2.191,128.02919806748497,1,1,146.86047800548656,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,17,16,2.9,135.89195738210145,0,0,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
Acer,Netbook,11,2,1.3,107.46693386409137,0,0,142.46298634852087,Other Intel Processor,0,32,Intel,Other
Acer,Notebook,17,4,3.3,121.99187130667646,0,0,107.98564559226952,Intel Core i3,1000,0,Nvidia,Windows
Lenovo,Notebook,17,8,2.8,120.76957573431658,0,0,107.98564559226952,Intel Core i5,1000,0,Intel,Other
Lenovo,Gaming,15,8,2.6,130.8716229847147,0,1,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
Acer,2 in 1 Convertible,14,8,1.2,129.67504010760373,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,15,8,2.3,133.03665105837158,0,1,146.86047800548656,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,15,8,2.2,132.62247957697693,0,0,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,15,6,2.1,120.54957962954688,0,0,146.86047800548656,AMD Processor,1000,0,AMD,Windows
Dell,Ultrabook,12,8,1.26,134.37603626348,1,0,183.5755975068582,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,15,4,2.08,120.09598000059981,1,0,146.86047800548656,Intel Core i3,500,0,Intel,Windows
Asus,Notebook,15,4,2.65,114.22389310605722,0,0,104.47285665558198,Other Intel Processor,1000,0,Intel,Windows
Dell,Ultrabook,13,8,1.29,132.6295082639237,1,0,282.4239961643972,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,15,4,2.18,120.38945903118528,0,0,104.47285665558198,Intel Core i5,1000,0,Intel,Other
Lenovo,Gaming,15,16,2.6,128.37743081955355,1,1,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,15,8,2.2,129.67504010760373,0,0,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Netbook,12,16,1.3,133.93269918397704,1,1,183.5755975068582,Intel Core i7,0,512,Intel,Windows
Razer,Gaming,14,16,1.95,142.77635172958088,0,0,157.3505121487356,Intel Core i7,0,1000,Nvidia,Windows
Dell,Notebook,15,8,2.3,119.13315376593852,1,0,104.47285665558198,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,17,16,2.7,133.55589757328818,0,0,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,11,4,1.08,127.54848009221244,0,0,142.46298634852087,Intel Core i5,0,0,Intel,Mac
HP,Notebook,15,4,2.1,119.35654317877497,0,0,146.86047800548656,Intel Core i3,1000,0,Intel,Windows
HP,Ultrabook,14,8,1.54,137.3075101354456,0,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,15,4,2.24,124.45075635018489,0,0,104.47285665558198,Intel Core i5,500,0,Intel,Windows
MSI,Gaming,15,8,2.3,129.87814118880988,0,0,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,13,16,1.4,132.80343250607032,0,1,169.45439769863833,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,15,6,2.2,121.98337532677854,0,0,146.86047800548656,AMD Processor,0,256,AMD,Windows
Asus,Ultrabook,13,8,1.45,130.94534312590474,0,0,169.45439769863833,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,15,4,2.4,116.07975149324123,0,0,104.47285665558198,Intel Core i3,500,0,Intel,Other
Dell,2 in 1 Convertible,17,16,2.77,134.9497530868193,1,0,129.58277471072344,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,14,4,1.54,129.16224199307575,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,15,16,2.5,133.5706736969286,0,1,146.86047800548656,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,14,4,1.6,126.47014451812714,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Asus,Gaming,15,16,2.34,137.9674098865091,0,1,146.86047800548656,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,15,8,2.3,121.48944372539289,0,1,146.86047800548656,Intel Core i5,0,256,Intel,Other
Dell,2 in 1 Convertible,13,8,1.24,135.04096474475148,1,0,282.4239961643972,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,15,4,2.2,114.78145660136876,0,0,104.47285665558198,Other Intel Processor,500,0,Intel,Other
HP,Notebook,15,4,1.86,117.23121162535298,0,0,104.47285665558198,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,15,6,2.4,121.40707265343354,0,0,146.86047800548656,Intel Core i3,0,128,Nvidia,Windows
Lenovo,Notebook,14,8,1.9,128.8590622165063,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,15,4,2.2,118.48818782360887,0,0,104.47285665558198,Other Intel Processor,500,0,Intel,Windows
Asus,Notebook,15,4,2.0,115.31378730990477,0,0,104.47285665558198,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,17,16,4.0,135.59247478464496,0,1,129.58277471072344,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,15,4,2.29,119.64854777535295,0,0,104.47285665558198,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,15,8,2.32,126.7358812488669,0,0,146.86047800548656,Intel Core i7,0,0,AMD,Windows
MSI,Gaming,15,8,2.4,130.46703859070223,0,0,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,14,4,1.8,125.89136259457328,1,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
Asus,Ultrabook,13,8,1.2,124.32242385940344,0,1,169.45439769863833,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,15,6,2.3,118.87949057303545,0,0,104.47285665558198,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,15,4,2.4,113.43631830636858,0,0,104.47285665558198,Other Intel Processor,500,0,Intel,Other
Dell,Notebook,15,2,2.2,116.6265277021775,0,0,104.47285665558198,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,15,8,2.6,126.78831584179801,0,1,146.86047800548656,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,15,6,2.04,121.0072339845612,0,0,146.86047800548656,AMD Processor,0,0,AMD,Windows
Dell,Notebook,15,8,2.3,125.50358764467704,0,0,104.47285665558198,Intel Core i7,1000,0,AMD,Other
HP,Netbook,11,2,1.17,109.62355675521216,0,0,142.46298634852087,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,15,4,2.2,124.18133904922404,0,0,104.47285665558198,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,14,4,1.8,122.75356048026588,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,13,16,1.3,132.80343250607032,1,1,282.4239961643972,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,14,2,1.5,110.69915820685934,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,15,6,2.19,124.87389819718369,0,0,104.47285665558198,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,15,4,2.2,116.31181786275474,0,0,104.47285665558198,Other Intel Processor,500,0,Intel,Windows
Asus,Ultrabook,13,8,1.2,124.32242385940344,0,1,169.45439769863833,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,15,6,2.3,118.87949057303545,0,0,104.47285665558198,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,15,4,2.4,113.43631830636858,0,0,104.47285665558198,Other Intel Processor,500,0,Intel,Other
Dell,Notebook,15,2,2.2,116.6265277021775,0,0,104.47285665558198,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,15,8,2.6,126.78831584179801,0,1,146.86047800548656,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,15,6,2.04,121.0072339845612,0,0,146.86047800548656,AMD Processor,0,0,AMD,Windows
Dell,Notebook,15,8,2.3,125.50358764467704,0,0,104.47285665558198,Intel Core i7,1000,0,AMD,Other
HP,Netbook,11,2,1.17,109.62355675521216,0,0,142.46298634852087,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,15,4,2.2,124.18133904922404,0,0,104.47285665558198,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,14,4,1.8,122.75356048026588,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,13,16,1.3,132.80343250607032,1,1,282.4239961643972,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,14,2,1.5,110.69915820685934,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,15,6,2.19,124.87389819718369,0,0,104.47285665558198,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,15,4,2.2,116.31181786275474,0,0,104.47285665558198,Other Intel Processor,500,0,Intel,Windows
Asus,Ultrabook,13,8,1.2,124.32242385940344,0,1,169.45439769863833,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,15,6,2.3,118.87949057303545,0,0,104.47285665558198,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,15,4,2.4,113.43631830636858,0,0,104.47285665558198,Other Intel Processor,500,0,Intel,Other
Dell,Notebook,15,2,2.2,116.6265277021775,0,0,104.47285665558198,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,15,8,2.6,126.78831584179801,0,1,146.86047800548656,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,15,6,2.04,121.0072339845612,0,0,146.86047800548656,AMD Processor,0,0,AMD,Windows
Dell,Notebook,15,8,2.3,125.50358764467704,0,0,104.47285665558198,Intel Core i7,1000,0,AMD,Other
HP,Netbook,11,2,1.17,109.62355675521216,0,0,142.46298634852087,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,15,4,2.2,124.18133904922404,0,0,104.47285665558198,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,14,4,1.8,122.75356048026588,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,13,16,1.3,132.80343250607032,1,1,282.4239961643972,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,14,2,1.5,110.69915820685934,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,15,6,2.19,124.87389819718369,0,0,104.47285665558198,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,15,4,2.2,116.31181786275474,0,0,104.47285665558198,Other Intel Processor,500,0,Intel,Windows
